payload_size_bytes,payload_size_label,channels,logical_block_size_bytes,logical_block_size_label,read_path_speedup,write_path_speedup,logical_blocks,cold_read_latency_ms,write_latency_ms,roundtrip_latency_ms,cold_read_throughput_bytes_per_s,write_throughput_bytes_per_s,meets_read_500_MBps_target,meets_write_500_MBps_target,meets_roundtrip_target,meets_all_targets
1073741824,1024 MB,4096,65536,64 KB,2,2,16384,2603.8826047157627,4803.305023799579,7407.187628515342,412361840.75864226,223542294.0412461,False,False,False,False
1073741824,1024 MB,4096,65536,64 KB,2,4,16384,2587.8826047157627,2417.6525118997897,5005.535116615552,414911334.0935082,444125786.7766342,False,False,False,False
1073741824,1024 MB,4096,65536,64 KB,2,8,16384,2579.8826047157627,1224.8262559498953,3804.708860665658,416197939.40906817,876648274.6300013,False,True,True,False
1073741824,1024 MB,4096,65536,64 KB,2,16,16384,2575.8826047157627,628.4131279749477,3204.2957326907103,416844238.95493585,1708655940.177631,False,True,True,False
1073741824,1024 MB,4096,65536,64 KB,2,32,16384,2573.8826047157627,330.20656398747377,2904.0891687032363,417168142.0251002,3251727679.2860236,False,True,True,False
1073741824,1024 MB,4096,65536,64 KB,2,64,16384,2572.8826047157627,181.10328199373694,2753.9858867094995,417330282.3968608,5928892133.700443,False,True,True,False
1073741824,1024 MB,4096,65536,64 KB,2,128,16384,2572.3826047157627,106.55164099686846,2678.9342457126313,417411399.85614383,10077196502.600624,False,True,True,False
1073741824,1024 MB,4096,65536,64 KB,2,256,16384,2572.1326047157627,69.27582049843423,2641.408425214197,417451970.4121769,15499517959.866945,False,True,True,False
1073741824,1024 MB,4096,65536,64 KB,4,1,16384,1419.8826047157627,9526.61004759916,10946.492652314922,756218732.7556883,112709748.6550946,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,4,2,16384,1419.8826047157627,4787.305023799579,6207.187628515342,756218732.7556883,224289410.9863496,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,4,4,16384,1419.8826047157627,2417.6525118997897,3837.5351166155524,756218732.7556883,444125786.7766342,True,False,True,False
1073741824,1024 MB,4096,65536,64 KB,4,8,16384,1411.8826047157627,1224.8262559498953,2636.708860665658,760503614.403666,876648274.6300013,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,4,16,16384,1407.8826047157627,628.4131279749477,2036.2957326907103,762664316.1890459,1708655940.177631,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,4,32,16384,1405.8826047157627,330.20656398747377,1736.0891687032365,763749277.7834648,3251727679.2860236,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,4,64,16384,1404.8826047157627,181.10328199373694,1585.9858867094997,764292916.9994532,5928892133.700443,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,4,128,16384,1404.3826047157627,106.55164099686846,1510.934245712631,764565026.9338945,10077196502.600624,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,4,256,16384,1404.1326047157627,69.27582049843423,1473.408425214197,764701154.5731869,15499517959.866945,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,8,1,16384,827.8826047157628,9518.61004759916,10346.492652314924,1296973529.6813588,112804476.5601912,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,8,2,16384,827.8826047157628,4779.305023799579,5607.187628515342,1296973529.6813588,224664845.33903387,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,8,4,16384,827.8826047157628,2409.6525118997897,3237.5351166155524,1296973529.6813588,445600275.8478455,True,False,True,False
1073741824,1024 MB,4096,65536,64 KB,8,8,16384,827.8826047157628,1224.8262559498953,2052.708860665658,1296973529.6813588,876648274.6300013,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,8,16,16384,823.8826047157628,628.4131279749477,1452.2957326907103,1303270414.806777,1708655940.177631,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,8,32,16384,821.8826047157628,330.20656398747377,1152.0891687032365,1306441841.984646,3251727679.2860236,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,8,64,16384,820.8826047157628,181.10328199373694,1001.9858867094997,1308033350.7271624,5928892133.700443,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,8,128,16384,820.3826047157628,106.55164099686846,926.9342457126313,1308830560.067785,10077196502.600624,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,8,256,16384,820.1326047157628,69.27582049843423,889.408425214197,1309229529.256591,15499517959.866945,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,16,1,16384,531.8826047157628,9514.61004759916,10046.492652314924,2018757174.007986,112851900.24902168,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,16,2,16384,531.8826047157628,4775.305023799579,5307.187628515342,2018757174.007986,224853034.23521477,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,16,4,16384,531.8826047157628,2405.6525118997897,2937.5351166155524,2018757174.007986,446341197.944688,True,False,True,False
1073741824,1024 MB,4096,65536,64 KB,16,8,16384,531.8826047157628,1220.8262559498953,1752.708860665658,2018757174.007986,879520585.9694978,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,16,16,16384,531.8826047157628,628.4131279749477,1160.2957326907103,2018757174.007986,1708655940.177631,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,16,32,16384,529.8826047157628,330.20656398747377,860.0891687032365,2026376813.3622196,3251727679.2860236,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,16,64,16384,528.8826047157628,181.10328199373694,709.9858867094997,2030208243.6178079,5928892133.700443,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,16,128,16384,528.3826047157628,106.55164099686846,634.9342457126313,2032129397.1772723,10077196502.600624,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,16,256,16384,528.1326047157628,69.27582049843423,597.408425214197,2033091338.070067,15499517959.866945,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,32,1,16384,383.8826047157628,9512.61004759916,9896.492652314924,2797057774.4595327,112875627.04948641,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,32,2,16384,383.8826047157628,4773.305023799579,5157.187628515342,2797057774.4595327,224947246.95915097,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,32,4,16384,383.8826047157628,2403.6525118997897,2787.5351166155524,2797057774.4595327,446712583.73837906,True,False,True,False
1073741824,1024 MB,4096,65536,64 KB,32,8,16384,383.8826047157628,1218.8262559498953,1602.708860665658,2797057774.4595327,880963811.5017277,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,32,16,16384,383.8826047157628,626.4131279749477,1010.2957326907105,2797057774.4595327,1714111304.5813155,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,32,32,16384,383.8826047157628,330.20656398747377,714.0891687032365,2797057774.4595327,3251727679.2860236,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,32,64,16384,382.8826047157628,181.10328199373694,563.9858867094997,2804363036.5425043,5928892133.700443,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,32,128,16384,382.3826047157628,106.55164099686846,488.93424571263125,2808029996.0249147,10077196502.600624,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,32,256,16384,382.1326047157628,69.27582049843423,451.408425214197,2809867074.2808475,15499517959.866945,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,64,1,16384,309.8826047157628,9511.61004759916,9821.492652314924,3464995477.8354874,112887494.19148283,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,64,2,16384,309.8826047157628,4772.305023799579,5082.187628515342,3464995477.8354874,224994382.93345213,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,64,4,16384,309.8826047157628,2402.6525118997897,2712.5351166155524,3464995477.8354874,446898508.495091,True,False,True,False
1073741824,1024 MB,4096,65536,64 KB,64,8,16384,309.8826047157628,1217.8262559498953,1527.708860665658,3464995477.8354874,881687201.8927605,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,64,16,16384,309.8826047157628,625.4131279749477,935.2957326907105,3464995477.8354874,1716852071.008991,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,64,32,16384,309.8826047157628,329.20656398747377,639.0891687032365,3464995477.8354874,3261605148.4345727,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,64,64,16384,309.8826047157628,181.10328199373694,490.9858867094997,3464995477.8354874,5928892133.700443,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,64,128,16384,309.3826047157628,106.55164099686846,415.93424571263125,3470595332.8774652,10077196502.600624,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,64,256,16384,309.1326047157628,69.27582049843423,378.408425214197,3473402053.4238696,15499517959.866945,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,128,1,16384,272.8826047157628,9511.11004759916,9783.992652314924,3934812279.8755164,112893428.6982663,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,128,2,16384,272.8826047157628,4771.805023799579,5044.687628515342,3934812279.8755164,225017958.32911596,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,128,4,16384,272.8826047157628,2402.1525118997897,2675.0351166155524,3934812279.8755164,446991528.92287016,True,False,True,False
1073741824,1024 MB,4096,65536,64 KB,128,8,16384,272.8826047157628,1217.3262559498953,1490.208860665658,3934812279.8755164,882049342.7722425,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,128,16,16384,272.8826047157628,624.9131279749477,897.7957326907105,3934812279.8755164,1718225743.5997496,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,128,32,16384,272.8826047157628,328.70656398747377,601.5891687032365,3934812279.8755164,3266566420.1367083,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,128,64,16384,272.8826047157628,180.60328199373694,453.4858867094997,3934812279.8755164,5945306265.459981,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,128,128,16384,272.8826047157628,106.55164099686846,379.43424571263125,3934812279.8755164,10077196502.600624,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,128,256,16384,272.6326047157628,69.27582049843423,341.908425214197,3938420443.5835752,15499517959.866945,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,256,1,16384,254.38260471576277,9510.86004759916,9765.242652314924,4220971890.7460566,112896396.18564738,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,256,2,16384,254.38260471576277,4771.555023799579,5025.937628515342,4220971890.7460566,225029747.87975547,True,False,False,False
1073741824,1024 MB,4096,65536,64 KB,256,4,16384,254.38260471576277,2401.9025118997897,2656.2851166155524,4220971890.7460566,447038053.65968895,True,False,True,False
1073741824,1024 MB,4096,65536,64 KB,256,8,16384,254.38260471576277,1217.0762559498953,1471.458860665658,4220971890.7460566,882230524.7931843,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,256,16,16384,254.38260471576277,624.6631279749477,879.0457326907105,4220971890.7460566,1718913404.543165,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,256,32,16384,254.38260471576277,328.45656398747377,582.8391687032365,4220971890.7460566,3269052720.2889113,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,256,64,16384,254.38260471576277,180.35328199373694,434.7358867094997,4220971890.7460566,5953547460.463112,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,256,128,16384,254.38260471576277,106.30164099686846,360.6842457126312,4220971890.7460566,10100896034.44251,True,True,True,True
1073741824,1024 MB,4096,65536,64 KB,256,256,16384,254.38260471576277,69.27582049843423,323.658425214197,4220971890.7460566,15499517959.866945,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,1,1,4096,4794.970651178941,9550.61004759916,14345.580698778102,223930843.817782,112426517.11760737,False,False,False,False
1073741824,1024 MB,4096,262144,256 KB,1,2,4096,4762.970651178941,4779.305023799579,9542.27567497852,225435322.3306604,224664845.33903387,False,False,False,False
1073741824,1024 MB,4096,262144,256 KB,1,4,4096,4746.970651178941,2393.6525118997897,7140.623163078731,226195168.01380038,448578821.9726992,False,False,False,False
1073741824,1024 MB,4096,262144,256 KB,1,8,4096,4738.970651178941,1200.8262559498953,5939.796907128836,226577014.93316466,894169176.164984,False,True,False,False
1073741824,1024 MB,4096,262144,256 KB,1,16,4096,4734.970651178941,604.4131279749477,5339.383779153888,226768422.2567786,1776503147.1065361,False,True,False,False
1073741824,1024 MB,4096,262144,256 KB,1,32,4096,4732.970651178941,306.20656398747377,5039.1772151664145,226864247.24238265,3506593098.5200057,False,True,False,False
1073741824,1024 MB,4096,262144,256 KB,1,64,4096,4731.970651178941,157.10328199373694,4889.073933172678,226912190.11100248,6834623760.710522,False,True,False,False
1073741824,1024 MB,4096,262144,256 KB,1,128,4096,4731.470651178941,82.55164099686846,4814.0222921758095,226936169.14488432,13006910717.144093,False,True,False,False
1073741824,1024 MB,4096,262144,256 KB,1,256,4096,4731.220651178941,45.27582049843423,4776.496471677375,226948160.56242096,23715568534.801777,False,True,False,False
1073741824,1024 MB,4096,262144,256 KB,2,1,4096,2426.970651178941,9518.61004759916,11945.580698778102,442420605.0775325,112804476.5601912,False,False,False,False
1073741824,1024 MB,4096,262144,256 KB,2,2,4096,2426.970651178941,4779.305023799579,7206.27567497852,442420605.0775325,224664845.33903387,False,False,False,False
1073741824,1024 MB,4096,262144,256 KB,2,4,4096,2410.970651178941,2393.6525118997897,4804.623163078731,445356654.78754413,448578821.9726992,False,False,False,False
1073741824,1024 MB,4096,262144,256 KB,2,8,4096,2402.970651178941,1200.8262559498953,3603.796907128836,446839341.7427728,894169176.164984,False,True,True,False
1073741824,1024 MB,4096,262144,256 KB,2,16,4096,2398.970651178941,604.4131279749477,3003.3837791538886,447584393.5282512,1776503147.1065361,False,True,True,False
1073741824,1024 MB,4096,262144,256 KB,2,32,4096,2396.970651178941,306.20656398747377,2703.1772151664145,447957851.91274,3506593098.5200057,False,True,True,False
1073741824,1024 MB,4096,262144,256 KB,2,64,4096,2395.970651178941,157.10328199373694,2553.0739331726777,448144814.90900725,6834623760.710522,False,True,True,False
1073741824,1024 MB,4096,262144,256 KB,2,128,4096,2395.470651178941,82.55164099686846,2478.0222921758095,448238354.94354874,13006910717.144093,False,True,True,False
1073741824,1024 MB,4096,262144,256 KB,2,256,4096,2395.220651178941,45.27582049843423,2440.496471677375,448285139.60561347,23715568534.801777,False,True,True,False
1073741824,1024 MB,4096,262144,256 KB,4,1,4096,1242.9706511789407,9502.61004759916,10745.580698778102,863851308.9440773,112994410.86412689,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,4,2,4096,1242.9706511789407,4763.305023799579,6006.27567497852,863851308.9440773,225419497.31018922,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,4,4,4096,1242.9706511789407,2393.6525118997897,3636.6231630787306,863851308.9440773,448578821.9726992,True,False,True,False
1073741824,1024 MB,4096,262144,256 KB,4,8,4096,1234.9706511789407,1200.8262559498953,2435.796907128836,869447239.8797277,894169176.164984,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,4,16,4096,1230.9706511789407,604.4131279749477,1835.3837791538883,872272481.0470847,1776503147.1065361,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,4,32,4096,1228.9706511789407,306.20656398747377,1535.1772151664145,873691998.2344322,3506593098.5200057,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,4,64,4096,1227.9706511789407,157.10328199373694,1385.0739331726777,874403490.8074799,6834623760.710522,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,4,128,4096,1227.4706511789407,82.55164099686846,1310.022292175809,874759671.8249111,13006910717.144093,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,4,256,4096,1227.2206511789407,45.27582049843423,1272.496471677375,874937871.1713334,23715568534.801777,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,8,1,4096,650.9706511789407,9494.61004759916,10145.580698778102,1649447363.034569,113089618.06930766,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,8,2,4096,650.9706511789407,4755.305023799579,5406.27567497852,1649447363.034569,225798727.65807563,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,8,4,4096,650.9706511789407,2385.6525118997897,3036.6231630787306,1649447363.034569,450083077.3317179,True,False,True,False
1073741824,1024 MB,4096,262144,256 KB,8,8,4096,650.9706511789407,1200.8262559498953,1851.796907128836,1649447363.034569,894169176.164984,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,8,16,4096,646.9706511789407,604.4131279749477,1251.3837791538883,1659645336.3740327,1776503147.1065361,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,8,32,4096,644.9706511789407,306.20656398747377,951.1772151664145,1664791757.6362727,3506593098.5200057,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,8,64,4096,643.9706511789407,157.10328199373694,801.0739331726776,1667376955.8197434,6834623760.710522,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,8,128,4096,643.4706511789407,82.55164099686846,726.0222921758091,1668672568.1004007,13006910717.144093,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,8,256,4096,643.2206511789407,45.27582049843423,688.4964716773749,1669321129.587443,23715568534.801777,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,16,1,4096,354.97065117894067,9490.61004759916,9845.580698778102,3024874931.0227532,113137281.86225757,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,16,2,4096,354.97065117894067,4751.305023799579,5106.27567497852,3024874931.0227532,225988821.72825384,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,16,4,4096,354.97065117894067,2381.6525118997897,2736.6231630787306,3024874931.0227532,450838994.62037843,True,False,True,False
1073741824,1024 MB,4096,262144,256 KB,16,8,4096,354.97065117894067,1196.8262559498953,1551.796907128836,3024874931.0227532,897157643.9453981,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,16,16,4096,354.97065117894067,604.4131279749477,959.3837791538883,3024874931.0227532,1776503147.1065361,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,16,32,4096,352.97065117894067,306.20656398747377,659.1772151664145,3042014457.614664,3506593098.5200057,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,16,64,4096,351.97065117894067,157.10328199373694,509.0739331726776,3050657264.7561836,6834623760.710522,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,16,128,4096,351.47065117894067,82.55164099686846,434.0222921758091,3054997111.133859,13006910717.144093,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,16,256,4096,351.22065117894067,45.27582049843423,396.49647167737487,3057171667.9978127,23715568534.801777,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,32,1,4096,206.9706511789407,9488.61004759916,9695.580698778102,5187894118.725435,113161128.82852443,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,32,2,4096,206.9706511789407,4749.305023799579,4956.27567497852,5187894118.725435,226083988.84032422,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,32,4,4096,206.9706511789407,2379.6525118997897,2586.6231630787306,5187894118.725435,451217906.2407649,True,False,True,False
1073741824,1024 MB,4096,262144,256 KB,32,8,4096,206.9706511789407,1194.8262559498953,1401.796907128836,5187894118.725435,898659381.3561351,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,32,16,4096,206.9706511789407,602.4131279749477,809.3837791538883,5187894118.725435,1782401103.3913813,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,32,32,4096,206.9706511789407,306.20656398747377,513.1772151664145,5187894118.725435,3506593098.5200057,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,32,64,4096,205.9706511789407,157.10328199373694,363.07393317267764,5213081659.227108,6834623760.710522,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,32,128,4096,205.4706511789407,82.55164099686846,288.0222921758092,5225767367.938584,13006910717.144093,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,32,256,4096,205.2206511789407,45.27582049843423,250.49647167737493,5232133402.908649,23715568534.801777,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,64,1,4096,132.9706511789407,9487.61004759916,9620.580698778102,8075028696.031944,113173056.08188549,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,64,2,4096,132.9706511789407,4748.305023799579,4881.27567497852,8075028696.031944,226131602.45985946,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,64,4,4096,132.9706511789407,2378.6525118997897,2511.6231630787306,8075028696.031944,451407600.99608684,True,False,True,False
1073741824,1024 MB,4096,262144,256 KB,64,8,4096,132.9706511789407,1193.8262559498953,1326.796907128836,8075028696.031944,899412136.9408588,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,64,16,4096,132.9706511789407,601.4131279749477,734.3837791538883,8075028696.031944,1785364791.7787516,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,64,32,4096,132.9706511789407,305.20656398747377,438.1772151664145,8075028696.031944,3518082343.877992,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,64,64,4096,132.9706511789407,157.10328199373694,290.07393317267764,8075028696.031944,6834623760.710522,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,64,128,4096,132.4706511789407,82.55164099686846,215.02229217580916,8105507253.448878,13006910717.144093,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,64,256,4096,132.2206511789407,45.27582049843423,177.49647167737493,8120832974.471231,23715568534.801777,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,128,1,4096,95.9706511789407,9487.11004759916,9583.080698778102,11188231097.83813,113179020.65147063,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,128,2,4096,95.9706511789407,4747.805023799579,4843.77567497852,11188231097.83813,226155416.79104263,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,128,4,4096,95.9706511789407,2378.1525118997897,2474.1231630787306,11188231097.83813,451502508.1979457,True,False,True,False
1073741824,1024 MB,4096,262144,256 KB,128,8,4096,95.9706511789407,1193.3262559498953,1289.296907128836,11188231097.83813,899788987.8366035,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,128,16,4096,95.9706511789407,600.9131279749477,696.8837791538883,11188231097.83813,1786850334.9535155,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,128,32,4096,95.9706511789407,304.70656398747377,400.6772151664145,11188231097.83813,3523855246.0069113,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,128,64,4096,95.9706511789407,156.60328199373694,252.57393317267764,11188231097.83813,6856445218.32526,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,128,128,4096,95.9706511789407,82.55164099686846,178.52229217580916,11188231097.83813,13006910717.144093,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,128,256,4096,95.7206511789407,45.27582049843423,140.99647167737493,11217452146.170017,23715568534.801777,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,256,1,4096,77.4706511789407,9486.86004759916,9564.330698778102,13859981911.34195,113182003.17203286,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,256,2,4096,77.4706511789407,4747.555023799579,4825.02567497852,13859981911.34195,226167325.83768123,True,False,False,False
1073741824,1024 MB,4096,262144,256 KB,256,4,4096,77.4706511789407,2377.9025118997897,2455.3731630787306,13859981911.34195,451549976.76593137,True,False,True,False
1073741824,1024 MB,4096,262144,256 KB,256,8,4096,77.4706511789407,1193.0762559498953,1270.546907128836,13859981911.34195,899977531.7338083,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,256,16,4096,77.4706511789407,600.6631279749477,678.1337791538883,13859981911.34195,1787594033.9803634,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,256,32,4096,77.4706511789407,304.45656398747377,381.9272151664145,13859981911.34195,3526748807.5710425,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,256,64,4096,77.4706511789407,156.35328199373694,233.82393317267764,13859981911.34195,6867408284.035963,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,256,128,4096,77.4706511789407,82.30164099686846,159.77229217580916,13859981911.34195,13046420593.738287,True,True,True,True
1073741824,1024 MB,4096,262144,256 KB,256,256,4096,77.4706511789407,45.27582049843423,122.74647167737493,13859981911.34195,23715568534.801777,True,True,True,True
1073741824,1024 MB,4096,1048576,1 MB,1,1,1024,19002.97065117894,38178.44019039664,57181.41084157558,56503893.191740796,28124297.866681512,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,1,2,1024,18874.97065117894,19093.220095198318,37968.19074637726,56887072.50694101,56236811.73978774,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,1,4,1024,18810.97065117894,9550.610047599159,28361.5806987781,57080617.683740065,112426517.11760738,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,1,8,1024,18778.97065117894,4779.305023799581,23558.275674978522,57177884.983413115,224664845.33903378,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,1,16,1024,18762.97065117894,2393.6525118997906,21156.62316307873,57226643.04932616,448578821.97269905,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,1,32,1024,18754.97065117894,1200.826255949895,19955.796907128835,57251053.27917452,894169176.1649841,False,True,False,False
1073741824,1024 MB,4096,1048576,1 MB,1,64,1024,18750.97065117894,604.4131279749478,19355.38377915389,57263266.20496789,1776503147.1065357,False,True,False,False
1073741824,1024 MB,4096,1048576,1 MB,1,128,1024,18748.97065117894,306.2065639874738,19055.177215166415,57269374.62204,3506593098.520005,False,True,False,False
1073741824,1024 MB,4096,1048576,1 MB,1,256,1024,18747.97065117894,157.1032819937369,18905.073933172676,57272429.319302306,6834623760.710524,False,True,False,False
1073741824,1024 MB,4096,1048576,1 MB,2,1,1024,9530.97065117894,38050.44019039664,47581.41084157558,112658181.76317464,28218906.762371603,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,2,2,1024,9530.97065117894,19093.220095198318,28624.19074637726,112658181.76317464,56236811.73978774,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,2,4,1024,9466.97065117894,9550.610047599159,19017.5806987781,113419790.08525655,112426517.11760738,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,2,8,1024,9434.97065117894,4779.305023799581,14214.275674978522,113804468.8952828,224664845.33903378,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,2,16,1024,9418.97065117894,2393.6525118997906,11812.623163078732,113997788.48080425,448578821.97269905,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,2,32,1024,9410.97065117894,1200.826255949895,10611.796907128835,114094694.77683358,894169176.1649841,False,True,False,False
1073741824,1024 MB,4096,1048576,1 MB,2,64,1024,9406.97065117894,604.4131279749478,10011.383779153888,114143209.73409563,1776503147.1065357,False,True,False,False
1073741824,1024 MB,4096,1048576,1 MB,2,128,1024,9404.97065117894,306.2065639874738,9711.177215166415,114167482.68804042,3506593098.520005,False,True,False,False
1073741824,1024 MB,4096,1048576,1 MB,2,256,1024,9403.97065117894,157.1032819937369,9561.073933172678,114179623.03672108,6834623760.710524,False,True,False,False
1073741824,1024 MB,4096,1048576,1 MB,4,1,1024,4794.970651178941,37986.44019039664,42781.41084157558,223930843.817782,28266450.30748243,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,4,2,1024,4794.970651178941,19029.220095198318,23824.19074637726,223930843.817782,56425950.124510854,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,4,4,1024,4794.970651178941,9550.610047599159,14345.5806987781,223930843.817782,112426517.11760738,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,4,8,1024,4762.970651178941,4779.305023799581,9542.275674978522,225435322.3306604,224664845.33903378,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,4,16,1024,4746.970651178941,2393.6525118997906,7140.6231630787315,226195168.01380038,448578821.97269905,False,False,False,False
1073741824,1024 MB,4096,1048576,1 MB,4,32,1024,4738.970651178941,1200.826255949895,5939.796907128836,226577014.93316466,894169176.1649841,False,True,False,False
1073741824,1024 MB,4096,1048576,1 MB,4,64,1024,4734.970651178941,604.4131279749478,5339.383779153889,226768422.2567786,1776503147.1065357,False,True,False,False
