trial,write_status,read_status,write_latency_ms,cold_read_latency_ms,roundtrip_latency_ms,write_stage_times_ms,read_stage_times_ms
238,completed,completed,123.05030032225314,134.8654521488769,257.91575247113,"{""addressing"": 5.587182895476209, ""encoding"": 6.904724223773627, ""molecular_write"": 91.04602603247324, ""write_verification"": 18.51236717053007, ""buffer"": 1.0}","{""addressing"": 8.375423961742092, ""molecular_access"": 50.9061632822078, ""sensing"": 35.04588561737991, ""basecalling"": 19.231393352804147, ""decoding"": 11.676712580550968, ""error_correction"": 8.629873354191957, ""buffer"": 1.0}"
239,completed,completed,145.61375790223377,112.08038665713644,257.6941445593702,"{""addressing"": 10.984837303559164, ""encoding"": 6.619592836840911, ""molecular_write"": 114.98498297427167, ""write_verification"": 12.024344787562022, ""buffer"": 1.0}","{""addressing"": 7.347987645595869, ""molecular_access"": 42.494562807039884, ""sensing"": 26.642860300321665, ""basecalling"": 13.47879786765494, ""decoding"": 13.14848826512959, ""error_correction"": 7.96768977139446, ""buffer"": 1.0}"
240,completed,completed,160.28313601362225,107.28095753451868,267.56409354814093,"{""addressing"": 5.9022697704657485, ""encoding"": 5.6339982111129085, ""molecular_write"": 132.8583712103221, ""write_verification"": 14.888496821721493, ""buffer"": 1.0}","{""addressing"": 7.0635901984412355, ""molecular_access"": 32.45448936304509, ""sensing"": 35.75374724044228, ""basecalling"": 11.906211344982594, ""decoding"": 11.544199311084807, ""error_correction"": 7.5587200765226665, ""buffer"": 1.0}"
241,completed,completed,155.85072299592818,134.24332218281702,290.0940451787452,"{""addressing"": 7.614567220434902, ""encoding"": 7.050315418580705, ""molecular_write"": 126.44948196204227, ""write_verification"": 13.736358394870312, ""buffer"": 1.0}","{""addressing"": 6.995984348711352, ""molecular_access"": 52.473224796136336, ""sensing"": 35.1004049108133, ""basecalling"": 19.559430028154082, ""decoding"": 11.780510347183693, ""error_correction"": 7.333767751818223, ""buffer"": 1.0}"
242,completed,completed,179.04433482406756,123.82763493345186,302.8719697575194,"{""addressing"": 6.8487921033620465, ""encoding"": 5.08095930734063, ""molecular_write"": 152.32523800756428, ""write_verification"": 13.789345405800614, ""buffer"": 1.0}","{""addressing"": 8.754310133466264, ""molecular_access"": 38.8079815410697, ""sensing"": 31.793471392784614, ""basecalling"": 22.903962045125343, ""decoding"": 13.838579346838658, ""error_correction"": 6.729330474167251, ""buffer"": 1.0}"
243,completed,completed,150.48067355444587,121.31230845795577,271.79298201240164,"{""addressing"": 7.389018611743259, ""encoding"": 4.772257904823186, ""molecular_write"": 118.43409706406487, ""write_verification"": 18.885299973814558, ""buffer"": 1.0}","{""addressing"": 7.1268497865033416, ""molecular_access"": 40.284343052568666, ""sensing"": 37.491252509975475, ""basecalling"": 18.470416001528058, ""decoding"": 11.561007982648173, ""error_correction"": 5.378439124732073, ""buffer"": 1.0}"
244,completed,completed,120.07906459209774,142.37963252734357,262.4586971194413,"{""addressing"": 7.167419418615413, ""encoding"": 6.326308801058044, ""molecular_write"": 92.23097792487873, ""write_verification"": 13.354358447545547, ""buffer"": 1.0}","{""addressing"": 6.894581640080613, ""molecular_access"": 62.90578595185063, ""sensing"": 29.226105611102362, ""basecalling"": 21.38277779608851, ""decoding"": 12.794129673949195, ""error_correction"": 8.176251854272273, ""buffer"": 1.0}"
245,completed,completed,167.47713068253063,125.12427041575631,292.60140109828694,"{""addressing"": 7.304009755843932, ""encoding"": 5.199971520845516, ""molecular_write"": 137.4990222663752, ""write_verification"": 16.474127139465992, ""buffer"": 1.0}","{""addressing"": 8.872901213292018, ""molecular_access"": 32.46790422504876, ""sensing"": 40.85941357711701, ""basecalling"": 19.1195219727209, ""decoding"": 13.54246129124737, ""error_correction"": 9.262068136330269, ""buffer"": 1.0}"
246,completed,completed,217.4822732038357,162.80267086215508,380.28494406599077,"{""addressing"": 7.521086259138673, ""encoding"": 8.21789259963023, ""molecular_write"": 185.33212752015086, ""write_verification"": 15.411166824915934, ""buffer"": 1.0}","{""addressing"": 9.361620498540642, ""molecular_access"": 76.2558072079033, ""sensing"": 38.92112893708668, ""basecalling"": 15.589148423099656, ""decoding"": 11.874276756750628, ""error_correction"": 9.80068903877416, ""buffer"": 1.0}"
247,completed,completed,127.6491495926384,135.75385382444458,263.40300341708297,"{""addressing"": 7.60123912314019, ""encoding"": 6.17321314259608, ""molecular_write"": 95.25635076910243, ""write_verification"": 17.61834655779969, ""buffer"": 1.0}","{""addressing"": 9.504287966981478, ""molecular_access"": 46.09823167992951, ""sensing"": 37.39195619097983, ""basecalling"": 23.538057924283297, ""decoding"": 12.00290823506773, ""error_correction"": 6.218411827202717, ""buffer"": 1.0}"
248,completed,completed,144.30439934708048,122.99967847559967,267.30407782268014,"{""addressing"": 6.873298856216932, ""encoding"": 5.8988218928843015, ""molecular_write"": 119.42026029130922, ""write_verification"": 11.112018306670013, ""buffer"": 1.0}","{""addressing"": 8.243467434141369, ""molecular_access"": 43.84583844286855, ""sensing"": 34.4242785694675, ""basecalling"": 13.970060379795356, ""decoding"": 12.33123902470297, ""error_correction"": 9.1847946246239, ""buffer"": 1.0}"
249,completed,completed,139.19365226120345,121.94930412610177,261.1429563873052,"{""addressing"": 9.128888158803528, ""encoding"": 6.032769547467741, ""molecular_write"": 109.82406727995568, ""write_verification"": 13.207927274976493, ""buffer"": 1.0}","{""addressing"": 8.320113420474366, ""molecular_access"": 40.60744898122518, ""sensing"": 31.514725265773023, ""basecalling"": 17.870724935475792, ""decoding"": 13.12756510980443, ""error_correction"": 9.508726413348967, ""buffer"": 1.0}"
250,completed,completed,186.50242041153027,146.23840692993778,332.74082734146805,"{""addressing"": 11.729589150288781, ""encoding"": 6.003843605761801, ""molecular_write"": 155.9317237799004, ""write_verification"": 11.837263875579275, ""buffer"": 1.0}","{""addressing"": 6.918311071707312, ""molecular_access"": 57.854856707467604, ""sensing"": 39.85116178015786, ""basecalling"": 15.425118985714573, ""decoding"": 15.137445846597046, ""error_correction"": 10.051512538293363, ""buffer"": 1.0}"
