req_id,op,block,arrival,size_bytes,locality,start,finish,status,cache_hit,error_injected,error_recovered,rewrite_cycle,endurance_failure,channel,service_time_ms,queue_wait_ms,request_class,stage_times_ms,latency_ms
2,READ,61,126.19990097350428,4096,13,126.19990097350428,126.39990097350429,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,62,119.47982493250771,4096,14,119.47982493250771,119.67982493250771,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,63,134.67939771921664,4096,15,134.67939771921664,134.87939771921663,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,64,155.45671066232848,4096,0,155.45671066232848,155.65671066232846,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,65,135.71297328664312,4096,1,135.71297328664312,135.9129732866431,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,66,132.33185880051553,4096,2,132.33185880051553,132.53185880051552,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,67,153.04691245615498,4096,3,153.04691245615498,153.24691245615497,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,68,121.44891614609232,4096,4,121.44891614609232,121.64891614609232,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,69,126.38484563851786,4096,5,126.38484563851786,126.58484563851786,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,70,144.94090434916652,4096,6,144.94090434916652,145.1409043491665,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,71,136.72529473276722,4096,7,136.72529473276722,136.9252947327672,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,72,115.12712592299174,4096,8,115.12712592299174,115.32712592299174,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,73,123.72559129693656,4096,9,123.72559129693656,123.92559129693656,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,74,118.10785560144124,4096,10,118.10785560144124,118.30785560144125,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,75,105.82529337945184,4096,11,105.82529337945184,106.02529337945184,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,76,132.58918481375554,4096,12,132.58918481375554,132.78918481375553,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,77,133.04409334152544,4096,13,133.04409334152544,133.24409334152543,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,78,120.67019375387038,4096,14,120.67019375387038,120.87019375387038,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,79,134.36392385292604,4096,15,134.36392385292604,134.56392385292602,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
